,serialtarjeta,idsam,fechahoraevento,producto,montoevento,consecutivoevento,identidad,tipoevento,latitude,longitude,idrutaestacion,tipotransporte,ymd,year,month,day,hour
4699019,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 12:09:34,MO,2300,19022,3,4,-25.37459,-57.3987,0193,1,2023-02-17 (Ju),2023,2,17,12
4699663,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 12:08:22,MO,2300,19021,3,4,-25.37737,-57.39823,0193,1,2023-02-17 (Ju),2023,2,17,12
4711536,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:42:38,MO,2300,19020,3,4,-25.39131,-57.35665,0192,1,2023-02-17 (Ju),2023,2,17,11
4712766,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:39:54,MO,2300,19019,3,4,-25.39236,-57.35424,0192,1,2023-02-17 (Ju),2023,2,17,11
4713311,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:38:48,MO,2300,19018,3,4,-25.39341,-57.35245,0192,1,2023-02-17 (Ju),2023,2,17,11
4714412,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:36:14,MO,2300,19017,3,4,-25.39582,-57.34969,0192,1,2023-02-17 (Ju),2023,2,17,11
4715482,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:33:48,MO,2300,19016,3,4,-25.39609,-57.34782,0192,1,2023-02-17 (Ju),2023,2,17,11
4715527,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:33:42,MO,2300,19015,3,4,-25.39609,-57.34782,0192,1,2023-02-17 (Ju),2023,2,17,11
4720426,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:22:48,MO,2300,19014,3,4,-25.37902,-57.38334,0193,1,2023-02-17 (Ju),2023,2,17,11
4724291,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:14:24,MO,2300,19013,3,4,-25.3742,-57.37331,0193,1,2023-02-17 (Ju),2023,2,17,11
4724564,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:13:46,MO,2300,19012,3,4,-25.37245,-57.37407,0193,1,2023-02-17 (Ju),2023,2,17,11
4725262,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:12:18,MO,2300,19011,3,4,-25.36871,-57.38032,0193,1,2023-02-17 (Ju),2023,2,17,11
4725285,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:12:14,MO,2300,19010,3,4,-25.36871,-57.38032,0193,1,2023-02-17 (Ju),2023,2,17,11
4726300,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:09:50,MO,2300,19009,3,4,-25.36532,-57.38809,0193,1,2023-02-17 (Ju),2023,2,17,11
4728964,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 11:03:58,MO,2300,19008,3,4,-25.3774,-57.39823,0193,1,2023-02-17 (Ju),2023,2,17,11
4738498,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:41:14,MO,2300,19007,3,4,-25.38886,-57.36147,0192,1,2023-02-17 (Ju),2023,2,17,10
4739525,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:38:48,MO,2300,19006,3,4,-25.39253,-57.35425,0192,1,2023-02-17 (Ju),2023,2,17,10
4742393,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:32:24,MO,2300,19005,3,4,-25.39655,-57.34828,0192,1,2023-02-17 (Ju),2023,2,17,10
4742420,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:32:20,MO,2300,19004,3,4,-25.39652,-57.34823,0192,1,2023-02-17 (Ju),2023,2,17,10
4749556,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:15:40,MO,2300,19003,3,4,-25.38007,-57.37195,0193,1,2023-02-17 (Ju),2023,2,17,10
4750450,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:13:36,MO,2300,19002,3,4,-25.37135,-57.37504,0193,1,2023-02-17 (Ju),2023,2,17,10
4751173,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:11:46,MO,2300,19001,3,4,-25.36874,-57.38012,0193,1,2023-02-17 (Ju),2023,2,17,10
4751224,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:11:40,MO,2300,19000,3,4,-25.36874,-57.38012,0193,1,2023-02-17 (Ju),2023,2,17,10
4751514,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:11:02,MO,2300,18999,3,4,-25.36792,-57.38177,0193,1,2023-02-17 (Ju),2023,2,17,10
4754812,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:03:18,MO,2300,18998,3,4,-25.37726,-57.39829,0193,1,2023-02-17 (Ju),2023,2,17,10
4754863,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 10:03:12,MO,2300,18997,3,4,-25.37726,-57.39829,0193,1,2023-02-17 (Ju),2023,2,17,10
4760557,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:50:00,MO,2300,18996,3,4,-25.36713,-57.38303,0192,1,2023-02-17 (Ju),2023,2,17,9
4766183,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:37:26,MO,2300,18995,3,4,-25.39365,-57.35225,0192,1,2023-02-17 (Ju),2023,2,17,9
4766204,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:37:22,MO,2300,18994,3,4,-25.39365,-57.35225,0192,1,2023-02-17 (Ju),2023,2,17,9
4767616,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:34:26,MO,2300,18993,3,4,-25.39538,-57.34943,0192,1,2023-02-17 (Ju),2023,2,17,9
4767641,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:34:22,MO,2300,18992,3,4,-25.39538,-57.34943,0192,1,2023-02-17 (Ju),2023,2,17,9
4769735,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:29:46,MO,2300,18991,3,4,-25.39614,-57.34787,0192,1,2023-02-17 (Ju),2023,2,17,9
4779606,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:07:34,MO,2300,18990,3,4,-25.37746,-57.37274,0193,1,2023-02-17 (Ju),2023,2,17,9
4779640,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:07:28,MO,2300,18989,3,4,-25.37686,-57.37276,0193,1,2023-02-17 (Ju),2023,2,17,9
4779978,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:06:44,MO,2300,18988,3,4,-25.37405,-57.3733,0193,1,2023-02-17 (Ju),2023,2,17,9
4781516,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:03:26,MO,2300,18987,3,4,-25.36862,-57.38047,0193,1,2023-02-17 (Ju),2023,2,17,9
4781559,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:03:20,MO,2300,18986,3,4,-25.36862,-57.38047,0193,1,2023-02-17 (Ju),2023,2,17,9
4781867,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:02:42,MO,2300,18985,3,4,-25.36791,-57.38196,0193,1,2023-02-17 (Ju),2023,2,17,9
4781921,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 09:02:36,MO,2300,18984,3,4,-25.36758,-57.38252,0193,1,2023-02-17 (Ju),2023,2,17,9
4783922,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 08:58:16,MO,2300,18983,3,4,-25.36857,-57.3981,0193,1,2023-02-17 (Ju),2023,2,17,8
4784551,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 08:56:56,MO,2300,18982,3,4,-25.37115,-57.39774,0193,1,2023-02-17 (Ju),2023,2,17,8
4794965,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 08:34:34,MO,2300,18981,3,4,-25.39156,-57.35609,0192,1,2023-02-17 (Ju),2023,2,17,8
4795625,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-17 08:33:04,MO,2300,18980,3,4,-25.39239,-57.35433,0192,1,2023-02-17 (Ju),2023,2,17,8
5003641,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 20:06:46,MO,2300,18978,3,4,-25.39257,-57.3542,0192,1,2023-02-16 (Mi),2023,2,16,20
5003687,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 20:06:40,MO,2300,18977,3,4,-25.39257,-57.35416,0192,1,2023-02-16 (Mi),2023,2,16,20
5003711,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 20:06:36,MO,2300,18976,3,4,-25.39257,-57.35416,0192,1,2023-02-16 (Mi),2023,2,16,20
5008530,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 19:50:34,MO,2300,18975,3,4,-25.39236,-57.35508,0193,1,2023-02-16 (Mi),2023,2,16,19
5008556,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 19:50:30,MO,2300,18974,3,4,-25.39236,-57.35508,0193,1,2023-02-16 (Mi),2023,2,16,19
5008593,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 19:50:24,MO,2300,18973,3,4,-25.39236,-57.35508,0193,1,2023-02-16 (Mi),2023,2,16,19
5035618,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 18:49:54,CR,1200,18970,3,4,-25.36542,-57.38746,0193,1,2023-02-16 (Mi),2023,2,16,18
5035619,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 18:49:54,MO,1100,18969,3,4,-25.36542,-57.38746,0193,1,2023-02-16 (Mi),2023,2,16,18
5038336,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 18:45:04,MO,2300,18968,3,4,-25.37474,-57.39869,0193,1,2023-02-16 (Mi),2023,2,16,18
5039154,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 18:43:30,MO,2300,18967,3,4,-25.37749,-57.3982,0193,1,2023-02-16 (Mi),2023,2,16,18
5059936,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 18:14:22,MO,2300,18966,3,4,-25.39259,-57.3541,0192,1,2023-02-16 (Mi),2023,2,16,18
5070866,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 18:01:34,MO,2300,18965,3,4,-25.39618,-57.34788,0192,1,2023-02-16 (Mi),2023,2,16,18
5070963,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 18:01:28,MO,2300,18964,3,4,-25.39618,-57.34788,0192,1,2023-02-16 (Mi),2023,2,16,18
5071301,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 18:01:02,MO,2300,18963,3,4,-25.39618,-57.34788,0192,1,2023-02-16 (Mi),2023,2,16,18
5071548,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 18:00:44,MO,2300,18962,3,4,-25.39618,-57.34788,0192,1,2023-02-16 (Mi),2023,2,16,18
5071697,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 18:00:32,MO,2300,18961,3,4,-25.39618,-57.34788,0192,1,2023-02-16 (Mi),2023,2,16,18
5101338,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 17:17:36,MO,2300,18960,3,4,-25.36857,-57.38064,0193,1,2023-02-16 (Mi),2023,2,16,17
5101385,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 17:17:32,MO,2300,18959,3,4,-25.36834,-57.38117,0193,1,2023-02-16 (Mi),2023,2,16,17
5101455,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 17:17:26,MO,2300,18958,3,4,-25.36834,-57.38117,0193,1,2023-02-16 (Mi),2023,2,16,17
5103405,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 17:14:58,MO,2300,18957,3,4,-25.36534,-57.38815,0193,1,2023-02-16 (Mi),2023,2,16,17
5104923,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 17:13:08,MO,2300,18956,3,4,-25.36583,-57.39789,0193,1,2023-02-16 (Mi),2023,2,16,17
5108449,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 17:09:14,MO,2300,18955,3,4,-25.37708,-57.3987,0193,1,2023-02-16 (Mi),2023,2,16,17
5108528,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 17:09:10,MO,2300,18954,3,4,-25.37719,-57.39838,0193,1,2023-02-16 (Mi),2023,2,16,17
5108591,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 17:09:06,MO,2300,18953,3,4,-25.37719,-57.39838,0193,1,2023-02-16 (Mi),2023,2,16,17
5108695,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 17:09:00,MO,2300,18952,3,4,-25.37736,-57.3982,0193,1,2023-02-16 (Mi),2023,2,16,17
5108754,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 17:08:56,MO,2300,18951,3,4,-25.37736,-57.3982,0193,1,2023-02-16 (Mi),2023,2,16,17
5122591,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:53:50,MO,2300,18950,3,4,-25.36512,-57.39713,0192,1,2023-02-16 (Mi),2023,2,16,16
5124897,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:50:50,MO,2300,18949,3,4,-25.36738,-57.38265,0192,1,2023-02-16 (Mi),2023,2,16,16
5124966,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:50:44,MO,2300,18948,3,4,-25.36738,-57.38265,0192,1,2023-02-16 (Mi),2023,2,16,16
5131394,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:41:42,MO,2300,18947,3,4,-25.39056,-57.35801,0192,1,2023-02-16 (Mi),2023,2,16,16
5131475,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:41:36,MO,2300,18946,3,4,-25.39108,-57.35702,0192,1,2023-02-16 (Mi),2023,2,16,16
5132460,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:40:10,MO,2300,18945,3,4,-25.39156,-57.35615,0192,1,2023-02-16 (Mi),2023,2,16,16
5133533,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:38:32,MO,2300,18944,3,4,-25.39259,-57.35405,0192,1,2023-02-16 (Mi),2023,2,16,16
5133603,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:38:26,MO,2300,18943,3,4,-25.39259,-57.35405,0192,1,2023-02-16 (Mi),2023,2,16,16
5133967,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:37:54,MO,2300,18942,3,4,-25.39311,-57.35311,0192,1,2023-02-16 (Mi),2023,2,16,16
5134037,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:37:48,MO,2300,18941,3,4,-25.39326,-57.35281,0192,1,2023-02-16 (Mi),2023,2,16,16
5137276,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:32:36,MO,2300,18940,3,4,-25.39612,-57.34786,0192,1,2023-02-16 (Mi),2023,2,16,16
5137335,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:32:30,MO,2300,18939,3,4,-25.39611,-57.34785,0192,1,2023-02-16 (Mi),2023,2,16,16
5137389,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:32:26,MO,2300,18938,3,4,-25.39611,-57.34785,0192,1,2023-02-16 (Mi),2023,2,16,16
5148618,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:14:56,MO,2300,18937,3,4,-25.37661,-57.37281,0193,1,2023-02-16 (Mi),2023,2,16,16
5149784,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:13:14,MO,2300,18936,3,4,-25.37054,-57.37627,0193,1,2023-02-16 (Mi),2023,2,16,16
5152074,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:09:42,MO,2300,18935,3,4,-25.36507,-57.39006,0193,1,2023-02-16 (Mi),2023,2,16,16
5155927,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 16:03:20,MO,2300,18934,3,4,-25.37846,-57.3986,0193,1,2023-02-16 (Mi),2023,2,16,16
5165044,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:45:54,MO,2300,18933,3,4,-25.3838,-57.37111,0192,1,2023-02-16 (Mi),2023,2,16,15
5165100,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:45:48,MO,2300,18932,3,4,-25.38392,-57.3711,0192,1,2023-02-16 (Mi),2023,2,16,15
5165471,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:45:08,MO,2300,18931,3,4,-25.38393,-57.3711,0192,1,2023-02-16 (Mi),2023,2,16,15
5165528,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:45:02,MO,2300,18930,3,4,-25.38393,-57.3711,0192,1,2023-02-16 (Mi),2023,2,16,15
5165568,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:44:58,MO,2300,18929,3,4,-25.38392,-57.37109,0192,1,2023-02-16 (Mi),2023,2,16,15
5165622,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:44:54,MO,2300,18928,3,4,-25.38392,-57.37109,0192,1,2023-02-16 (Mi),2023,2,16,15
5168785,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:39:16,MO,2300,18927,3,4,-25.39252,-57.35422,0192,1,2023-02-16 (Mi),2023,2,16,15
5169030,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:38:52,MO,2300,18926,3,4,-25.39252,-57.35422,0192,1,2023-02-16 (Mi),2023,2,16,15
5169821,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:37:24,MO,2300,18925,3,4,-25.39363,-57.35215,0192,1,2023-02-16 (Mi),2023,2,16,15
5172064,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:32:58,MO,2300,18924,3,4,-25.39615,-57.34785,0192,1,2023-02-16 (Mi),2023,2,16,15
5181770,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:15:34,MO,2300,18923,3,4,-25.3796,-57.37219,0193,1,2023-02-16 (Mi),2023,2,16,15
5182449,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:14:32,MO,2300,18922,3,4,-25.37749,-57.37274,0193,1,2023-02-16 (Mi),2023,2,16,15
5182979,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:13:38,MO,2300,18921,3,4,-25.37462,-57.37318,0193,1,2023-02-16 (Mi),2023,2,16,15
5185077,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:10:10,MO,2300,18920,3,4,-25.36734,-57.3827,0193,1,2023-02-16 (Mi),2023,2,16,15
5185124,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:10:06,MO,2300,18919,3,4,-25.36734,-57.3827,0193,1,2023-02-16 (Mi),2023,2,16,15
5189093,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 15:03:04,MO,2300,18918,3,4,-25.37731,-57.39821,0193,1,2023-02-16 (Mi),2023,2,16,15
5195775,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 14:48:46,MO,2300,18917,3,4,-25.36469,-57.39106,0192,1,2023-02-16 (Mi),2023,2,16,14
5196537,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 14:47:18,MO,2300,18916,3,4,-25.36562,-57.38586,0192,1,2023-02-16 (Mi),2023,2,16,14
5196833,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 14:46:42,MO,2300,18915,3,4,-25.36703,-57.38303,0192,1,2023-02-16 (Mi),2023,2,16,14
5198801,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 14:42:28,MO,2300,18914,3,4,-25.38079,-57.37157,0192,1,2023-02-16 (Mi),2023,2,16,14
5199290,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 14:41:20,MO,2300,18913,3,4,-25.38378,-57.37114,0192,1,2023-02-16 (Mi),2023,2,16,14
5201395,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 14:36:56,MO,2300,18912,3,4,-25.39248,-57.35422,0192,1,2023-02-16 (Mi),2023,2,16,14
5213143,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 14:12:18,MO,2300,18911,3,4,-25.36573,-57.38529,0193,1,2023-02-16 (Mi),2023,2,16,14
5214649,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 14:09:08,MO,2300,18910,3,4,-25.36698,-57.39796,0193,1,2023-02-16 (Mi),2023,2,16,14
5215709,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 14:07:04,MO,2300,18909,3,4,-25.37203,-57.39787,0193,1,2023-02-16 (Mi),2023,2,16,14
5229452,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 13:36:36,MO,2300,18908,3,4,-25.39494,-57.34951,0192,1,2023-02-16 (Mi),2023,2,16,13
5241915,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 13:13:00,MO,2300,18906,3,4,-25.37663,-57.37279,0193,1,2023-02-16 (Mi),2023,2,16,13
5242018,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 13:12:50,MO,2300,18905,3,4,-25.37663,-57.37279,0193,1,2023-02-16 (Mi),2023,2,16,13
5242242,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 13:12:28,MO,2300,18904,3,4,-25.37576,-57.37294,0193,1,2023-02-16 (Mi),2023,2,16,13
5242841,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 13:11:26,MO,2300,18903,3,4,-25.37281,-57.37385,0193,1,2023-02-16 (Mi),2023,2,16,13
5247775,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 13:02:26,MO,2300,18902,3,4,-25.37694,-57.39888,0193,1,2023-02-16 (Mi),2023,2,16,13
5247826,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 13:02:20,MO,2300,18901,3,4,-25.37715,-57.39848,0193,1,2023-02-16 (Mi),2023,2,16,13
5249300,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:59:08,MO,2300,18900,3,4,-25.37977,-57.39811,0193,1,2023-02-16 (Mi),2023,2,16,12
5254921,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:47:00,MO,2300,18899,3,4,-25.37242,-57.37408,0192,1,2023-02-16 (Mi),2023,2,16,12
5256339,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:44:04,MO,2300,18898,3,4,-25.38401,-57.37103,0192,1,2023-02-16 (Mi),2023,2,16,12
5258405,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:40:08,MO,2300,18897,3,4,-25.39193,-57.35553,0192,1,2023-02-16 (Mi),2023,2,16,12
5258707,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:39:30,MO,2300,18896,3,4,-25.39246,-57.35432,0192,1,2023-02-16 (Mi),2023,2,16,12
5259489,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:37:52,MO,2300,18895,3,4,-25.39347,-57.35255,0192,1,2023-02-16 (Mi),2023,2,16,12
5259601,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:37:38,MO,2300,18894,3,4,-25.39371,-57.35202,0192,1,2023-02-16 (Mi),2023,2,16,12
5261310,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:34:00,MO,2300,18893,3,4,-25.39652,-57.34827,0192,1,2023-02-16 (Mi),2023,2,16,12
5271717,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:13:42,MO,2300,18892,3,4,-25.3729,-57.37382,0193,1,2023-02-16 (Mi),2023,2,16,12
5271785,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:13:36,MO,2300,18891,3,4,-25.37248,-57.37407,0193,1,2023-02-16 (Mi),2023,2,16,12
5273924,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:09:44,MO,2300,18890,3,4,-25.36532,-57.3876,0193,1,2023-02-16 (Mi),2023,2,16,12
5273973,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:09:38,MO,2300,18889,3,4,-25.36529,-57.38811,0193,1,2023-02-16 (Mi),2023,2,16,12
5276902,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:04:10,MO,2300,18888,3,4,-25.37737,-57.39822,0193,1,2023-02-16 (Mi),2023,2,16,12
5277578,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 12:02:52,MO,2300,18887,3,4,-25.37805,-57.39844,0193,1,2023-02-16 (Mi),2023,2,16,12
5281463,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 11:53:44,MO,2300,18886,3,4,-25.37339,-57.39831,0192,1,2023-02-16 (Mi),2023,2,16,11
5286199,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 11:43:14,MO,2300,18885,3,4,-25.3847,-57.37012,0192,1,2023-02-16 (Mi),2023,2,16,11
5288297,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 11:38:40,MO,2300,18884,3,4,-25.39246,-57.35435,0192,1,2023-02-16 (Mi),2023,2,16,11
5288327,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 11:38:36,MO,2300,18883,3,4,-25.39246,-57.35435,0192,1,2023-02-16 (Mi),2023,2,16,11
5289105,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-02-16 11:36:52,MO,2300,18882,3,4,-25.39369,-57.35198,0192,1,2023-02-16 (Mi),2023,2,16,11
